"ID","date","endVZA.x","LAI_LXG1","baseline_LAI","LAI_LXG1_nowood","LTLAI","endVZA.y"
"LT42",2024-09-20,10,4.85416666666667,8.2962962962963,0,NA,NA
"LT42",2024-09-20,20,4.16,5.71153846153846,0,NA,NA
"LT42",2024-09-20,30,3.75925925925926,4.41666666666667,0,NA,NA
"LT42",2024-09-20,40,3.55,3.29411764705882,0.255882352941176,NA,NA
"LT42",2024-09-20,50,3.43939393939394,2.63461538461538,0.804778554778555,NA,NA
"LT42",2024-09-20,60,3.29850746268657,2.03508771929825,1.26341974338832,NA,NA
"LT42",2024-09-20,70,3.02816901408451,1.7,1.32816901408451,NA,NA
"LT42",2024-09-20,80,2.75675675675676,1.44444444444444,1.31231231231231,NA,NA
"LT42",2024-09-20,90,2.44,1.28125,1.15875,NA,NA
"LT33",2024-09-20,10,10.5652173913043,0.565217391304348,10,NA,NA
"LT33",2024-09-20,20,7.05882352941176,0.457142857142857,6.60168067226891,NA,NA
"LT33",2024-09-20,30,5.77464788732394,0.533333333333333,5.24131455399061,NA,NA
"LT33",2024-09-20,40,5.27397260273973,0.6875,4.58647260273973,NA,NA
"LT33",2024-09-20,50,4.7972972972973,0.648148148148148,4.14914914914915,NA,NA
"LT33",2024-09-20,60,4.40540540540541,0.610169491525424,3.79523591387998,NA,NA
"LT33",2024-09-20,70,3.91025641025641,0.694915254237288,3.21534115601912,NA,NA
"LT33",2024-09-20,80,3.51851851851852,0.721311475409836,2.79720704310868,NA,NA
"LT33",2024-09-20,90,3.11111111111111,0.698412698412698,2.41269841269841,NA,NA
"LT31",2024-09-20,10,8.75806451612903,1.08,7.67806451612903,NA,NA
"LT31",2024-09-20,20,6.76666666666667,1.01960784313725,5.74705882352941,NA,NA
"LT31",2024-09-20,30,5.83823529411765,1.27083333333333,4.56740196078431,NA,NA
"LT31",2024-09-20,40,5.57333333333333,1.19230769230769,4.38102564102564,NA,NA
"LT31",2024-09-20,50,5.22666666666667,1.05172413793103,4.17494252873563,NA,NA
"LT31",2024-09-20,60,4.94736842105263,1.16949152542373,3.7778768956289,NA,NA
"LT31",2024-09-20,70,4.45454545454546,1.28333333333333,3.17121212121212,NA,NA
"LT31",2024-09-20,80,4.07894736842105,1.21538461538462,2.86356275303644,NA,NA
"LT31",2024-09-20,90,3.50649350649351,1.10606060606061,2.4004329004329,NA,NA
"LT11",2024-09-20,10,9.91428571428571,0.675675675675676,9.23861003861004,NA,NA
"LT11",2024-09-20,20,7.22535211267606,0.6,6.62535211267606,NA,NA
"LT11",2024-09-20,30,5.76811594202899,0.693877551020408,5.07423839100858,NA,NA
"LT11",2024-09-20,40,4.69014084507042,0.784313725490196,3.90582711958023,NA,NA
"LT11",2024-09-20,50,4.50746268656716,0.775862068965517,3.73160061760165,NA,NA
"LT11",2024-09-20,60,4.16417910447761,0.819672131147541,3.34450697333007,NA,NA
"LT11",2024-09-20,70,3.82608695652174,0.861538461538462,2.96454849498328,NA,NA
"LT11",2024-09-20,80,3.42253521126761,0.876923076923077,2.54561213434453,NA,NA
"LT11",2024-09-20,90,2.94520547945205,0.805970149253731,2.13923533019832,NA,NA
"LT12",2024-09-20,10,5.28260869565217,7.08,0,NA,NA
"LT12",2024-09-20,20,5.90243902439024,6.70731707317073,0,NA,NA
"LT12",2024-09-20,30,4.77272727272727,5.14285714285714,0,NA,NA
"LT12",2024-09-20,40,4.33333333333333,3.65116279069767,0.682170542635658,NA,NA
"LT12",2024-09-20,50,3.76666666666667,2.77272727272727,0.993939393939394,NA,NA
"LT12",2024-09-20,60,3.53846153846154,2.1063829787234,1.43207855973813,NA,NA
"LT12",2024-09-20,70,3.30434782608696,1.70588235294118,1.59846547314578,NA,NA
"LT12",2024-09-20,80,3.07142857142857,1.3859649122807,1.68546365914787,NA,NA
"LT12",2024-09-20,90,2.58108108108108,1.16393442622951,1.41714665485157,NA,NA
"LT32",2024-09-20,10,5.02631578947368,5.14634146341463,0,NA,NA
"LT32",2024-09-20,20,5.26315789473684,5.55769230769231,0,NA,NA
"LT32",2024-09-20,30,5.07462686567164,4.97916666666667,0.0954601990049744,NA,NA
"LT32",2024-09-20,40,5.06153846153846,4.08163265306122,0.979905808477237,NA,NA
"LT32",2024-09-20,50,4.41428571428571,3.05660377358491,1.35768194070081,NA,NA
"LT32",2024-09-20,60,4.06944444444444,2.45454545454545,1.61489898989899,NA,NA
"LT32",2024-09-20,70,3.72222222222222,1.96610169491525,1.75612052730697,NA,NA
"LT32",2024-09-20,80,3.30666666666667,1.578125,1.72854166666667,NA,NA
"LT32",2024-09-20,90,2.87179487179487,1.33823529411765,1.53355957767722,NA,NA
"LT53",2024-09-20,10,8.9,0.454545454545455,8.44545454545455,NA,NA
"LT53",2024-09-20,20,6,0.666666666666667,5.33333333333333,NA,NA
"LT53",2024-09-20,30,6.375,0.566037735849057,5.80896226415094,NA,NA
"LT53",2024-09-20,40,5.61971830985916,0.559322033898305,5.06039627596085,NA,NA
"LT53",2024-09-20,50,4.89333333333333,0.564516129032258,4.32881720430108,NA,NA
"LT53",2024-09-20,60,4.38157894736842,0.575757575757576,3.80582137161085,NA,NA
"LT53",2024-09-20,70,3.825,0.617647058823529,3.20735294117647,NA,NA
"LT53",2024-09-20,80,3.4625,0.661764705882353,2.80073529411765,NA,NA
"LT53",2024-09-20,90,3.0375,0.63768115942029,2.39981884057971,NA,NA
"LT34",2024-09-20,10,9.89705882352941,1.31818181818182,8.57887700534759,NA,NA
"LT34",2024-09-20,20,7.19117647058823,1.1304347826087,6.06074168797954,NA,NA
"LT34",2024-09-20,30,6.56716417910448,0.92,5.64716417910448,NA,NA
"LT34",2024-09-20,40,5.68571428571429,0.944444444444444,4.74126984126984,NA,NA
"LT34",2024-09-20,50,4.94594594594595,0.910714285714286,4.03523166023166,NA,NA
"LT34",2024-09-20,60,4.48051948051948,0.833333333333333,3.64718614718615,NA,NA
"LT34",2024-09-20,70,4.12820512820513,0.8,3.32820512820513,NA,NA
"LT34",2024-09-20,80,3.78205128205128,0.805970149253731,2.97608113279755,NA,NA
"LT34",2024-09-20,90,3.29113924050633,0.753623188405797,2.53751605210053,NA,NA
"LT44",2024-09-20,10,5.80769230769231,0.409090909090909,5.3986013986014,NA,NA
"LT44",2024-09-20,20,6.03030303030303,0.527777777777778,5.50252525252525,NA,NA
"LT44",2024-09-20,30,5.38235294117647,0.682926829268293,4.69942611190818,NA,NA
"LT44",2024-09-20,40,4.90540540540541,0.822222222222222,4.08318318318318,NA,NA
"LT44",2024-09-20,50,4.47435897435897,0.807692307692308,3.66666666666667,NA,NA
"LT44",2024-09-20,60,4.15384615384615,0.775862068965517,3.37798408488064,NA,NA
"LT44",2024-09-20,70,3.97368421052632,0.770491803278688,3.20319240724763,NA,NA
"LT44",2024-09-20,80,3.5375,0.777777777777778,2.75972222222222,NA,NA
"LT44",2024-09-20,90,3.15,0.75,2.4,NA,NA
"LT64",2024-09-20,10,5.35897435897436,3.42857142857143,1.93040293040293,NA,NA
"LT64",2024-09-20,20,6.76363636363636,3.46153846153846,3.3020979020979,NA,NA
"LT64",2024-09-20,30,6.10769230769231,3.43333333333333,2.67435897435897,NA,NA
"LT64",2024-09-20,40,5.32394366197183,3,2.32394366197183,NA,NA
"LT64",2024-09-20,50,5.04225352112676,2.90697674418605,2.13527677694071,NA,NA
"LT64",2024-09-20,60,4.75675675675676,2.64705882352941,2.10969793322735,NA,NA
"LT64",2024-09-20,70,4.53333333333333,2.52727272727273,2.00606060606061,NA,NA
"LT64",2024-09-20,80,4.12328767123288,2.33333333333333,1.78995433789954,NA,NA
"LT64",2024-09-20,90,3.6027397260274,2.07017543859649,1.53256428743091,NA,NA
"LT12",2024-09-30,10,4.95744680851064,7.08,0,NA,NA
"LT12",2024-09-30,20,5.23809523809524,6.70731707317073,0,NA,NA
"LT12",2024-09-30,30,4.29787234042553,5.14285714285714,0,NA,NA
"LT12",2024-09-30,40,3.73214285714286,3.65116279069767,0.0809800664451816,NA,NA
"LT12",2024-09-30,50,3.453125,2.77272727272727,0.680397727272728,NA,NA
"LT12",2024-09-30,60,3.17647058823529,2.1063829787234,1.07008760951189,NA,NA
"LT12",2024-09-30,70,2.97142857142857,1.70588235294118,1.2655462184874,NA,NA
"LT12",2024-09-30,80,2.6986301369863,1.3859649122807,1.3126652247056,NA,NA
"LT12",2024-09-30,90,2.41095890410959,1.16393442622951,1.24702447788008,NA,NA
"LT31",2024-09-30,10,6.9,1.08,5.82,NA,NA
"LT31",2024-09-30,20,4.46031746031746,1.01960784313725,3.44070961718021,NA,NA
"LT31",2024-09-30,30,3.98484848484848,1.27083333333333,2.71401515151515,NA,NA
"LT31",2024-09-30,40,3.85135135135135,1.19230769230769,2.65904365904366,NA,NA
"LT31",2024-09-30,50,3.70666666666667,1.05172413793103,2.65494252873563,NA,NA
"LT31",2024-09-30,60,3.64102564102564,1.16949152542373,2.47153411560191,NA,NA
"LT31",2024-09-30,70,3.45679012345679,1.28333333333333,2.17345679012346,NA,NA
"LT31",2024-09-30,80,3.4025974025974,1.21538461538462,2.18721278721279,NA,NA
"LT31",2024-09-30,90,2.96153846153846,1.10606060606061,1.85547785547786,NA,NA
"LT44",2024-09-30,10,4.30645161290323,0.409090909090909,3.89736070381232,NA,NA
"LT44",2024-09-30,20,3.8955223880597,0.527777777777778,3.36774461028192,NA,NA
"LT44",2024-09-30,30,3.58571428571429,0.682926829268293,2.90278745644599,NA,NA
"LT44",2024-09-30,40,3.69014084507042,0.822222222222222,2.8679186228482,NA,NA
"LT44",2024-09-30,50,3.52631578947368,0.807692307692308,2.71862348178138,NA,NA
"LT44",2024-09-30,60,3.4,0.775862068965517,2.62413793103448,NA,NA
"LT44",2024-09-30,70,3.22077922077922,0.770491803278688,2.45028741750053,NA,NA
"LT44",2024-09-30,80,3.07692307692308,0.777777777777778,2.2991452991453,NA,NA
"LT44",2024-09-30,90,2.73417721518987,0.75,1.98417721518987,NA,NA
"LT42",2024-09-30,10,5.53061224489796,8.2962962962963,0,NA,NA
"LT42",2024-09-30,20,4.3265306122449,5.71153846153846,0,NA,NA
"LT42",2024-09-30,30,3.27586206896552,4.41666666666667,0,NA,NA
"LT42",2024-09-30,40,3.09090909090909,3.29411764705882,0,NA,NA
"LT42",2024-09-30,50,2.94366197183099,2.63461538461538,0.309046587215601,NA,NA
"LT42",2024-09-30,60,2.79166666666667,2.03508771929825,0.756578947368421,NA,NA
"LT42",2024-09-30,70,2.68493150684932,1.7,0.984931506849315,NA,NA
"LT42",2024-09-30,80,2.54054054054054,1.44444444444444,1.0960960960961,NA,NA
"LT42",2024-09-30,90,2.23684210526316,1.28125,0.955592105263158,NA,NA
"LT14",2024-09-30,10,6.59615384615385,0.419354838709677,6.17679900744417,NA,NA
"LT14",2024-09-30,20,5.72727272727273,0.428571428571429,5.2987012987013,NA,NA
"LT14",2024-09-30,30,5.28813559322034,0.5,4.78813559322034,NA,NA
"LT14",2024-09-30,40,4.90909090909091,0.490909090909091,4.41818181818182,NA,NA
"LT14",2024-09-30,50,4.66176470588235,0.473684210526316,4.18808049535604,NA,NA
"LT14",2024-09-30,60,4.33823529411765,0.517857142857143,3.8203781512605,NA,NA
"LT14",2024-09-30,70,3.92957746478873,0.53968253968254,3.38989492510619,NA,NA
"LT14",2024-09-30,80,3.54054054054054,0.647058823529412,2.89348171701113,NA,NA
"LT14",2024-09-30,90,3.12162162162162,0.657534246575342,2.46408737504628,NA,NA
"LT21",2024-09-30,10,7.52777777777778,3.5,4.02777777777778,NA,NA
"LT21",2024-09-30,20,5.25757575757576,3.2,2.05757575757576,NA,NA
"LT21",2024-09-30,30,4.31428571428571,2.42857142857143,1.88571428571429,NA,NA
"LT21",2024-09-30,40,3.95774647887324,1.83333333333333,2.12441314553991,NA,NA
"LT21",2024-09-30,50,3.88732394366197,1.71111111111111,2.17621283255086,NA,NA
"LT21",2024-09-30,60,3.52,1.52,2,NA,NA
"LT21",2024-09-30,70,3.36486486486487,1.49056603773585,1.87429882712902,NA,NA
"LT21",2024-09-30,80,3.10526315789474,1.36206896551724,1.7431941923775,NA,NA
"LT21",2024-09-30,90,2.81578947368421,1.19354838709677,1.62224108658744,NA,NA
"LT62",2024-09-20,10,7.71739130434783,0.35,7.36739130434783,NA,NA
"LT62",2024-09-20,20,5.52941176470588,0.387096774193548,5.14231499051233,NA,NA
"LT62",2024-09-20,30,5.67741935483871,0.333333333333333,5.34408602150538,NA,NA
"LT62",2024-09-20,40,4.83561643835616,0.354838709677419,4.48077772867875,NA,NA
"LT62",2024-09-20,50,4.26923076923077,0.415384615384615,3.85384615384615,NA,NA
"LT62",2024-09-20,60,3.78481012658228,0.455882352941176,3.3289277736411,NA,NA
"LT62",2024-09-20,70,3.4125,0.522388059701492,2.89011194029851,NA,NA
"LT62",2024-09-20,80,3.17948717948718,0.567164179104478,2.6123230003827,NA,NA
"LT62",2024-09-20,90,2.7948717948718,0.567164179104478,2.22770761576732,NA,NA
"LT33",2024-09-30,10,7.36363636363636,0.565217391304348,6.79841897233201,NA,NA
"LT33",2024-09-30,20,5.40625,0.457142857142857,4.94910714285714,NA,NA
"LT33",2024-09-30,30,4.2112676056338,0.533333333333333,3.67793427230047,NA,NA
"LT33",2024-09-30,40,3.6578947368421,0.6875,2.9703947368421,NA,NA
"LT33",2024-09-30,50,3.43421052631579,0.648148148148148,2.78606237816764,NA,NA
"LT33",2024-09-30,60,3.15584415584416,0.610169491525424,2.54567466431873,NA,NA
"LT33",2024-09-30,70,2.90123456790123,0.694915254237288,2.20631931366395,NA,NA
"LT33",2024-09-30,80,2.72289156626506,0.721311475409836,2.00158009085522,NA,NA
"LT33",2024-09-30,90,2.44047619047619,0.698412698412698,1.74206349206349,NA,NA
"LT34",2024-09-30,10,9.35820895522388,1.31818181818182,8.04002713704206,NA,NA
"LT34",2024-09-30,20,6.03076923076923,1.1304347826087,4.90033444816054,NA,NA
"LT34",2024-09-30,30,5.18181818181818,0.92,4.26181818181818,NA,NA
"LT34",2024-09-30,40,4.53731343283582,0.944444444444444,3.59286898839138,NA,NA
"LT34",2024-09-30,50,4.04285714285714,0.910714285714286,3.13214285714286,NA,NA
"LT34",2024-09-30,60,3.72602739726027,0.833333333333333,2.89269406392694,NA,NA
"LT34",2024-09-30,70,3.63888888888889,0.8,2.83888888888889,NA,NA
"LT34",2024-09-30,80,3.35616438356164,0.805970149253731,2.55019423430791,NA,NA
"LT34",2024-09-30,90,2.94594594594595,0.753623188405797,2.19232275754015,NA,NA
"LT13",2024-09-30,10,6.02083333333333,0.478260869565217,5.54257246376812,NA,NA
"LT13",2024-09-30,20,4.76,0.395348837209302,4.3646511627907,NA,NA
"LT13",2024-09-30,30,4.16949152542373,0.407407407407407,3.76208411801632,NA,NA
"LT13",2024-09-30,40,4.03125,0.46551724137931,3.56573275862069,NA,NA
"LT13",2024-09-30,50,3.87692307692308,0.435483870967742,3.44143920595533,NA,NA
"LT13",2024-09-30,60,3.609375,0.476190476190476,3.13318452380952,NA,NA
"LT13",2024-09-30,70,3.27692307692308,0.557377049180328,2.71954602774275,NA,NA
"LT13",2024-09-30,80,2.86764705882353,0.6,2.26764705882353,NA,NA
"LT13",2024-09-30,90,2.47142857142857,0.587301587301587,1.88412698412698,NA,NA
"LT23",2024-09-30,10,5.13461538461538,0.8,4.33461538461538,NA,NA
"LT23",2024-09-30,20,4.73214285714286,0.709677419354839,4.02246543778802,NA,NA
"LT23",2024-09-30,30,4.37704918032787,0.585365853658537,3.79168332666933,NA,NA
"LT23",2024-09-30,40,4.04615384615385,0.5625,3.48365384615385,NA,NA
"LT23",2024-09-30,50,3.81538461538462,0.528301886792453,3.28708272859216,NA,NA
"LT23",2024-09-30,60,3.53030303030303,0.508771929824561,3.02153110047847,NA,NA
"LT23",2024-09-30,70,3.18840579710145,0.607142857142857,2.58126293995859,NA,NA
"LT23",2024-09-30,80,2.875,0.64406779661017,2.23093220338983,NA,NA
"LT23",2024-09-30,90,2.5,0.629032258064516,1.87096774193548,NA,NA
"LT63",2024-09-20,10,5.98305084745763,0.708333333333333,5.27471751412429,NA,NA
"LT63",2024-09-20,20,5.51612903225806,0.595238095238095,4.92089093701997,NA,NA
"LT63",2024-09-20,30,4.82352941176471,0.555555555555555,4.26797385620915,NA,NA
"LT63",2024-09-20,40,4.70588235294118,0.654545454545454,4.05133689839572,NA,NA
"LT63",2024-09-20,50,4.33802816901408,0.781818181818182,3.5562099871959,NA,NA
"LT63",2024-09-20,60,4.04225352112676,0.789473684210526,3.25277983691623,NA,NA
"LT63",2024-09-20,70,3.76811594202899,0.76271186440678,3.00540407762221,NA,NA
"LT63",2024-09-20,80,3.47761194029851,0.796610169491525,2.68100177080698,NA,NA
"LT63",2024-09-20,90,2.94285714285714,0.779661016949153,2.16319612590799,NA,NA
"LT41",2024-09-30,10,3.71186440677966,0.2,3.51186440677966,NA,NA
"LT41",2024-09-30,20,4.46376811594203,0.408163265306122,4.05560485063591,NA,NA
"LT41",2024-09-30,30,4.55714285714286,0.615384615384615,3.94175824175824,NA,NA
"LT41",2024-09-30,40,4.32394366197183,1.11538461538462,3.20855904658722,NA,NA
"LT41",2024-09-30,50,4.30555555555556,1.41509433962264,2.89046121593291,NA,NA
"LT41",2024-09-30,60,4.04109589041096,1.53571428571429,2.50538160469667,NA,NA
"LT41",2024-09-30,70,3.68831168831169,1.60344827586207,2.08486341244962,NA,NA
"LT41",2024-09-30,80,3.42307692307692,1.54098360655738,1.88209331651955,NA,NA
"LT41",2024-09-30,90,2.92592592592593,1.34375,1.58217592592593,NA,NA
"LT43",2024-09-30,10,7.50769230769231,1.07407407407407,6.43361823361823,NA,NA
"LT43",2024-09-30,20,5.96923076923077,1.45454545454545,4.51468531468531,NA,NA
"LT43",2024-09-30,30,4.92424242424242,1.12820512820513,3.7960372960373,NA,NA
"LT43",2024-09-30,40,4.1304347826087,0.82,3.3104347826087,NA,NA
"LT43",2024-09-30,50,3.75714285714286,0.745454545454545,3.01168831168831,NA,NA
"LT43",2024-09-30,60,3.38028169014085,0.745762711864407,2.63451897827644,NA,NA
"LT43",2024-09-30,70,3.08219178082192,0.813559322033898,2.26863245878802,NA,NA
"LT43",2024-09-30,80,2.81333333333333,0.790322580645161,2.02301075268817,NA,NA
"LT43",2024-09-30,90,2.40506329113924,0.734375,1.67068829113924,NA,NA
"LT22",2024-09-30,10,6.70588235294118,5,1.70588235294118,NA,NA
"LT22",2024-09-30,20,5.50819672131148,4.60526315789474,0.902933563416738,NA,NA
"LT22",2024-09-30,30,4.55932203389831,3.725,0.834322033898306,NA,NA
"LT22",2024-09-30,40,3.7536231884058,3.325,0.428623188405797,NA,NA
"LT22",2024-09-30,50,3.33333333333333,2.67441860465116,0.658914728682171,NA,NA
"LT22",2024-09-30,60,3.27777777777778,2.26666666666667,1.01111111111111,NA,NA
"LT22",2024-09-30,70,3.09459459459459,1.82352941176471,1.27106518282989,NA,NA
"LT22",2024-09-30,80,3.04109589041096,1.53571428571429,1.50538160469667,NA,NA
"LT22",2024-09-30,90,2.64473684210526,1.3,1.34473684210526,NA,NA
"LT11",2024-09-30,10,10,0.675675675675676,9.32432432432432,NA,NA
"LT11",2024-09-30,20,7.16923076923077,0.6,6.56923076923077,NA,NA
